"game_pk","game_date","season","game_type","home_team","away_team","venue_id","venue_name"
663460,2022-08-24,2022,"R","BALTIMOREORIOLES","CHICAGOWHITESOX",2,"Oriole Park at Camden Yards"
661857,2022-08-24,2022,"R","TAMPABAYRAYS","LOSANGELESANGELS",12,"Tropicana Field"
663173,2022-08-24,2022,"R","BOSTONREDSOX","TORONTOBLUEJAYS",3,"Fenway Park"
663216,2022-08-25,2022,"R","CHICAGOCUBS","STLOUISCARDINALS",17,"Wrigley Field"
662640,2022-08-25,2022,"R","KANSASCITYROYALS","ARIZONADIAMONDBACKS",7,"Kauffman Stadium"
662799,2022-08-25,2022,"R","HOUSTONASTROS","MINNESOTATWINS",2392,"Minute Maid Park"
662604,2022-08-25,2022,"R","LOSANGELESDODGERS","MILWAUKEEBREWERS",22,"Dodger Stadium"
661856,2022-08-25,2022,"R","TAMPABAYRAYS","LOSANGELESANGELS",12,"Tropicana Field"
663240,2022-08-25,2022,"R","CHICAGOCUBS","STLOUISCARDINALS",17,"Wrigley Field"
662141,2022-08-25,2022,"R","SEATTLEMARINERS","CLEVELANDGUARDIANS",680,"T-Mobile Park"
661604,2022-08-25,2022,"R","PHILADELPHIAPHILLIES","CINCINNATIREDS",2681,"Citizens Bank Park"
663459,2022-08-25,2022,"R","BALTIMOREORIOLES","CHICAGOWHITESOX",2,"Oriole Park at Camden Yards"
662433,2022-08-25,2022,"R","NEWYORKMETS","COLORADOROCKIES",3289,"Citi Field"
663172,2022-08-25,2022,"R","BOSTONREDSOX","TORONTOBLUEJAYS",3,"Fenway Park"
662711,2022-08-26,2022,"R","HOUSTONASTROS","MINNESOTATWINS",2392,"Minute Maid Park"
662337,2022-08-26,2022,"R","OAKLANDATHLETICS","NEWYORKYANKEES",10,"Oakland Coliseum"
661355,2022-08-26,2022,"R","MIAMIMARLINS","LOSANGELESDODGERS",4169,"loanDepot park"
662469,2022-08-26,2022,"R","WASHINGTONNATIONALS","CINCINNATIREDS",3309,"Nationals Park"
661603,2022-08-26,2022,"R","PHILADELPHIAPHILLIES","PITTSBURGHPIRATES",2681,"Citizens Bank Park"
661704,2022-08-26,2022,"R","TORONTOBLUEJAYS","LOSANGELESANGELS",14,"Rogers Centre"
662432,2022-08-26,2022,"R","NEWYORKMETS","COLORADOROCKIES",3289,"Citi Field"
663171,2022-08-26,2022,"R","BOSTONREDSOX","TAMPABAYRAYS",3,"Fenway Park"
661786,2022-08-27,2022,"R","TEXASRANGERS","DETROITTIGERS",5325,"Globe Life Field"
662710,2022-08-27,2022,"R","HOUSTONASTROS","BALTIMOREORIOLES",2392,"Minute Maid Park"
662667,2022-08-27,2022,"R","KANSASCITYROYALS","SANDIEGOPADRES",7,"Kauffman Stadium"
661669,2022-08-27,2022,"R","MINNESOTATWINS","SANFRANCISCOGIANTS",3312,"Target Field"
661445,2022-08-27,2022,"R","CHICAGOWHITESOX","ARIZONADIAMONDBACKS",4,"Guaranteed Rate Field"
661189,2022-08-27,2022,"R","MILWAUKEEBREWERS","CHICAGOCUBS",32,"American Family Field"
661940,2022-08-27,2022,"R","STLOUISCARDINALS","ATLANTABRAVES",2889,"Busch Stadium"
662342,2022-08-27,2022,"R","OAKLANDATHLETICS","NEWYORKYANKEES",10,"Oakland Coliseum"
662143,2022-08-27,2022,"R","SEATTLEMARINERS","CLEVELANDGUARDIANS",680,"T-Mobile Park"
661703,2022-08-27,2022,"R","TORONTOBLUEJAYS","LOSANGELESANGELS",14,"Rogers Centre"
663170,2022-08-27,2022,"R","BOSTONREDSOX","TAMPABAYRAYS",3,"Fenway Park"
661599,2022-08-27,2022,"R","PHILADELPHIAPHILLIES","PITTSBURGHPIRATES",2681,"Citizens Bank Park"
661354,2022-08-27,2022,"R","MIAMIMARLINS","LOSANGELESDODGERS",4169,"loanDepot park"
662468,2022-08-27,2022,"R","WASHINGTONNATIONALS","CINCINNATIREDS",3309,"Nationals Park"
661785,2022-08-27,2022,"R","TEXASRANGERS","DETROITTIGERS",5325,"Globe Life Field"
661090,2022-08-27,2022,"R","HOUSTONASTROS","BALTIMOREORIOLES",2392,"Minute Maid Park"
662442,2022-08-27,2022,"R","NEWYORKMETS","COLORADOROCKIES",3289,"Citi Field"
662666,2022-08-27,2022,"R","KANSASCITYROYALS","SANDIEGOPADRES",7,"Kauffman Stadium"
661444,2022-08-27,2022,"R","CHICAGOWHITESOX","ARIZONADIAMONDBACKS",4,"Guaranteed Rate Field"
661180,2022-08-27,2022,"R","MILWAUKEEBREWERS","CHICAGOCUBS",32,"American Family Field"
661657,2022-08-27,2022,"R","MINNESOTATWINS","SANFRANCISCOGIANTS",3312,"Target Field"
661939,2022-08-27,2022,"R","STLOUISCARDINALS","ATLANTABRAVES",2889,"Busch Stadium"
662336,2022-08-28,2022,"R","OAKLANDATHLETICS","NEWYORKYANKEES",10,"Oakland Coliseum"
662140,2022-08-28,2022,"R","SEATTLEMARINERS","CLEVELANDGUARDIANS",680,"T-Mobile Park"
661353,2022-08-28,2022,"R","MIAMIMARLINS","LOSANGELESDODGERS",4169,"loanDepot park"
662467,2022-08-28,2022,"R","WASHINGTONNATIONALS","CINCINNATIREDS",3309,"Nationals Park"
663211,2022-08-28,2022,"R","BOSTONREDSOX","TAMPABAYRAYS",3,"Fenway Park"
661598,2022-08-28,2022,"R","PHILADELPHIAPHILLIES","PITTSBURGHPIRATES",2681,"Citizens Bank Park"
661773,2022-08-28,2022,"R","TORONTOBLUEJAYS","LOSANGELESANGELS",14,"Rogers Centre"
662446,2022-08-28,2022,"R","NEWYORKMETS","COLORADOROCKIES",3289,"Citi Field"
661089,2022-08-28,2022,"R","HOUSTONASTROS","BALTIMOREORIOLES",2392,"Minute Maid Park"
662638,2022-08-28,2022,"R","KANSASCITYROYALS","SANDIEGOPADRES",7,"Kauffman Stadium"
661663,2022-08-28,2022,"R","MINNESOTATWINS","SANFRANCISCOGIANTS",3312,"Target Field"
661443,2022-08-28,2022,"R","CHICAGOWHITESOX","ARIZONADIAMONDBACKS",4,"Guaranteed Rate Field"
661168,2022-08-28,2022,"R","MILWAUKEEBREWERS","CHICAGOCUBS",32,"American Family Field"
661784,2022-08-28,2022,"R","TEXASRANGERS","DETROITTIGERS",5325,"Globe Life Field"
662335,2022-08-28,2022,"R","OAKLANDATHLETICS","NEWYORKYANKEES",10,"Oakland Coliseum"
662139,2022-08-28,2022,"R","SEATTLEMARINERS","CLEVELANDGUARDIANS",680,"T-Mobile Park"
661950,2022-08-28,2022,"R","STLOUISCARDINALS","ATLANTABRAVES",2889,"Busch Stadium"
663018,2022-08-29,2022,"R","CINCINNATIREDS","STLOUISCARDINALS",2602,"Great American Ball Park"
661352,2022-08-29,2022,"R","MIAMIMARLINS","LOSANGELESDODGERS",4169,"loanDepot park"
661801,2022-08-29,2022,"R","TORONTOBLUEJAYS","CHICAGOCUBS",14,"Rogers Centre"
661651,2022-08-29,2022,"R","MINNESOTATWINS","BOSTONREDSOX",3312,"Target Field"
661167,2022-08-30,2022,"R","MILWAUKEEBREWERS","PITTSBURGHPIRATES",32,"American Family Field"
663424,2022-08-30,2022,"R","LOSANGELESANGELS","NEWYORKYANKEES",1,"Angel Stadium"
663332,2022-08-30,2022,"R","ARIZONADIAMONDBACKS","PHILADELPHIAPHILLIES",15,"Chase Field"
662001,2022-08-30,2022,"R","SANFRANCISCOGIANTS","SANDIEGOPADRES",2395,"Oracle Park"
662973,2022-08-30,2022,"R","CLEVELANDGUARDIANS","BALTIMOREORIOLES",5,"Progressive Field"
663137,2022-08-30,2022,"R","CINCINNATIREDS","STLOUISCARDINALS",2602,"Great American Ball Park"
661351,2022-08-30,2022,"R","MIAMIMARLINS","TAMPABAYRAYS",4169,"loanDepot park"
662466,2022-08-30,2022,"R","WASHINGTONNATIONALS","OAKLANDATHLETICS",3309,"Nationals Park"
661800,2022-08-30,2022,"R","TORONTOBLUEJAYS","CHICAGOCUBS",14,"Rogers Centre"
662426,2022-08-30,2022,"R","NEWYORKMETS","LOSANGELESDODGERS",3289,"Citi Field"
662804,2022-08-30,2022,"R","DETROITTIGERS","SEATTLEMARINERS",2394,"Comerica Park"
661479,2022-08-30,2022,"R","ATLANTABRAVES","COLORADOROCKIES",4705,"Truist Park"
661648,2022-08-30,2022,"R","MINNESOTATWINS","BOSTONREDSOX",3312,"Target Field"
661832,2022-08-31,2022,"R","TEXASRANGERS","HOUSTONASTROS",5325,"Globe Life Field"
661442,2022-08-31,2022,"R","CHICAGOWHITESOX","KANSASCITYROYALS",4,"Guaranteed Rate Field"
661166,2022-08-31,2022,"R","MILWAUKEEBREWERS","PITTSBURGHPIRATES",32,"American Family Field"
663437,2022-08-31,2022,"R","LOSANGELESANGELS","NEWYORKYANKEES",1,"Angel Stadium"
663286,2022-08-31,2022,"R","ARIZONADIAMONDBACKS","PHILADELPHIAPHILLIES",15,"Chase Field"
662000,2022-08-31,2022,"R","SANFRANCISCOGIANTS","SANDIEGOPADRES",2395,"Oracle Park"
661831,2022-08-31,2022,"R","TEXASRANGERS","HOUSTONASTROS",5325,"Globe Life Field"
661165,2022-08-31,2022,"R","MILWAUKEEBREWERS","PITTSBURGHPIRATES",32,"American Family Field"
662033,2022-08-31,2022,"R","SANFRANCISCOGIANTS","SANDIEGOPADRES",2395,"Oracle Park"
662972,2022-08-31,2022,"R","CLEVELANDGUARDIANS","BALTIMOREORIOLES",5,"Progressive Field"
662995,2022-08-31,2022,"R","CINCINNATIREDS","STLOUISCARDINALS",2602,"Great American Ball Park"
661350,2022-08-31,2022,"R","MIAMIMARLINS","TAMPABAYRAYS",4169,"loanDepot park"
662465,2022-08-31,2022,"R","WASHINGTONNATIONALS","OAKLANDATHLETICS",3309,"Nationals Park"
661779,2022-08-31,2022,"R","TORONTOBLUEJAYS","CHICAGOCUBS",14,"Rogers Centre"
662447,2022-08-31,2022,"R","NEWYORKMETS","LOSANGELESDODGERS",3289,"Citi Field"
662903,2022-08-31,2022,"R","DETROITTIGERS","SEATTLEMARINERS",2394,"Comerica Park"
661478,2022-08-31,2022,"R","ATLANTABRAVES","COLORADOROCKIES",4705,"Truist Park"
661649,2022-08-31,2022,"R","MINNESOTATWINS","BOSTONREDSOX",3312,"Target Field"
661441,2022-09-01,2022,"R","CHICAGOWHITESOX","KANSASCITYROYALS",4,"Guaranteed Rate Field"
663410,2022-09-01,2022,"R","LOSANGELESANGELS","NEWYORKYANKEES",1,"Angel Stadium"
663312,2022-09-01,2022,"R","ARIZONADIAMONDBACKS","PHILADELPHIAPHILLIES",15,"Chase Field"
662785,2022-09-01,2022,"R","DETROITTIGERS","SEATTLEMARINERS",2394,"Comerica Park"
661440,2022-09-01,2022,"R","CHICAGOWHITESOX","KANSASCITYROYALS",4,"Guaranteed Rate Field"
662491,2022-09-01,2022,"R","WASHINGTONNATIONALS","OAKLANDATHLETICS",3309,"Nationals Park"
662410,2022-09-01,2022,"R","NEWYORKMETS","LOSANGELESDODGERS",3289,"Citi Field"
662971,2022-09-01,2022,"R","CLEVELANDGUARDIANS","BALTIMOREORIOLES",5,"Progressive Field"
663210,2022-09-01,2022,"R","BOSTONREDSOX","TEXASRANGERS",3,"Fenway Park"
661477,2022-09-01,2022,"R","ATLANTABRAVES","COLORADOROCKIES",4705,"Truist Park"
663290,2022-09-02,2022,"R","ARIZONADIAMONDBACKS","MILWAUKEEBREWERS",15,"Chase Field"
662356,2022-09-02,2022,"R","PITTSBURGHPIRATES","TORONTOBLUEJAYS",31,"PNC Park"
663133,2022-09-02,2022,"R","CINCINNATIREDS","COLORADOROCKIES",2602,"Great American Ball Park"
663356,2022-09-02,2022,"R","BALTIMOREORIOLES","OAKLANDATHLETICS",2,"Oriole Park at Camden Yards"
662915,2022-09-02,2022,"R","DETROITTIGERS","KANSASCITYROYALS",2394,"Comerica Park"
662409,2022-09-02,2022,"R","NEWYORKMETS","WASHINGTONNATIONALS",3289,"Citi Field"
662961,2022-09-02,2022,"R","CLEVELANDGUARDIANS","SEATTLEMARINERS",5,"Progressive Field"
663212,2022-09-02,2022,"R","BOSTONREDSOX","TEXASRANGERS",3,"Fenway Park"
661855,2022-09-02,2022,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
661476,2022-09-02,2022,"R","ATLANTABRAVES","MIAMIMARLINS",4705,"Truist Park"
661439,2022-09-03,2022,"R","CHICAGOWHITESOX","MINNESOTATWINS",4,"Guaranteed Rate Field"
661920,2022-09-03,2022,"R","STLOUISCARDINALS","CHICAGOCUBS",2889,"Busch Stadium"
663428,2022-09-03,2022,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium"
663285,2022-09-03,2022,"R","ARIZONADIAMONDBACKS","MILWAUKEEBREWERS",15,"Chase Field"
662603,2022-09-03,2022,"R","LOSANGELESDODGERS","SANDIEGOPADRES",22,"Dodger Stadium"
662032,2022-09-03,2022,"R","SANFRANCISCOGIANTS","PHILADELPHIAPHILLIES",2395,"Oracle Park"
662031,2022-09-03,2022,"R","SANFRANCISCOGIANTS","PHILADELPHIAPHILLIES",2395,"Oracle Park"
663214,2022-09-03,2022,"R","BOSTONREDSOX","TEXASRANGERS",3,"Fenway Park"
662803,2022-09-03,2022,"R","DETROITTIGERS","KANSASCITYROYALS",2394,"Comerica Park"
661854,2022-09-03,2022,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
662286,2022-09-03,2022,"R","PITTSBURGHPIRATES","TORONTOBLUEJAYS",31,"PNC Park"
663355,2022-09-03,2022,"R","BALTIMOREORIOLES","OAKLANDATHLETICS",2,"Oriole Park at Camden Yards"
662425,2022-09-03,2022,"R","NEWYORKMETS","WASHINGTONNATIONALS",3289,"Citi Field"
662963,2022-09-03,2022,"R","CLEVELANDGUARDIANS","SEATTLEMARINERS",5,"Progressive Field"
661928,2022-09-03,2022,"R","STLOUISCARDINALS","CHICAGOCUBS",2889,"Busch Stadium"
661438,2022-09-03,2022,"R","CHICAGOWHITESOX","MINNESOTATWINS",4,"Guaranteed Rate Field"
661475,2022-09-03,2022,"R","ATLANTABRAVES","MIAMIMARLINS",4705,"Truist Park"
663321,2022-09-04,2022,"R","ARIZONADIAMONDBACKS","MILWAUKEEBREWERS",15,"Chase Field"
663436,2022-09-04,2022,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium"
662597,2022-09-04,2022,"R","LOSANGELESDODGERS","SANDIEGOPADRES",22,"Dodger Stadium"
663108,2022-09-03,2022,"R","CINCINNATIREDS","COLORADOROCKIES",2602,"Great American Ball Park"
662299,2022-09-04,2022,"R","PITTSBURGHPIRATES","TORONTOBLUEJAYS",31,"PNC Park"
663107,2022-09-04,2022,"R","CINCINNATIREDS","COLORADOROCKIES",2602,"Great American Ball Park"
663354,2022-09-04,2022,"R","BALTIMOREORIOLES","OAKLANDATHLETICS",2,"Oriole Park at Camden Yards"
663213,2022-09-04,2022,"R","BOSTONREDSOX","TEXASRANGERS",3,"Fenway Park"
661474,2022-09-04,2022,"R","ATLANTABRAVES","MIAMIMARLINS",4705,"Truist Park"
662786,2022-09-04,2022,"R","DETROITTIGERS","KANSASCITYROYALS",2394,"Comerica Park"
662424,2022-09-04,2022,"R","NEWYORKMETS","WASHINGTONNATIONALS",3289,"Citi Field"
661853,2022-09-04,2022,"R","TAMPABAYRAYS","NEWYORKYANKEES",12,"Tropicana Field"
661437,2022-09-04,2022,"R","CHICAGOWHITESOX","MINNESOTATWINS",4,"Guaranteed Rate Field"
661927,2022-09-04,2022,"R","STLOUISCARDINALS","CHICAGOCUBS",2889,"Busch Stadium"
662962,2022-09-04,2022,"R","CLEVELANDGUARDIANS","SEATTLEMARINERS",5,"Progressive Field"
662030,2022-09-04,2022,"R","SANFRANCISCOGIANTS","PHILADELPHIAPHILLIES",2395,"Oracle Park"
663435,2022-09-04,2022,"R","LOSANGELESANGELS","HOUSTONASTROS",1,"Angel Stadium"
663311,2022-09-04,2022,"R","ARIZONADIAMONDBACKS","MILWAUKEEBREWERS",15,"Chase Field"
662599,2022-09-04,2022,"R","LOSANGELESDODGERS","SANDIEGOPADRES",22,"Dodger Stadium"
663353,2022-09-05,2022,"R","BALTIMOREORIOLES","TORONTOBLUEJAYS",2,"Oriole Park at Camden Yards"
661236,2022-09-05,2022,"R","NEWYORKYANKEES","MINNESOTATWINS",3313,"Yankee Stadium"
661852,2022-09-05,2022,"R","TAMPABAYRAYS","BOSTONREDSOX",12,"Tropicana Field"
662860,2022-09-05,2022,"R","COLORADOROCKIES","MILWAUKEEBREWERS",19,"Coors Field"
661926,2022-09-05,2022,"R","STLOUISCARDINALS","WASHINGTONNATIONALS",2889,"Busch Stadium"
662211,2022-09-05,2022,"R","SANDIEGOPADRES","ARIZONADIAMONDBACKS",2680,"Petco Park"
662121,2022-09-05,2022,"R","SEATTLEMARINERS","CHICAGOWHITESOX",680,"T-Mobile Park"
661088,2022-09-05,2022,"R","HOUSTONASTROS","TEXASRANGERS",2392,"Minute Maid Park"
662646,2022-09-06,2022,"R","KANSASCITYROYALS","CLEVELANDGUARDIANS",7,"Kauffman Stadium"
663434,2022-09-06,2022,"R","LOSANGELESANGELS","DETROITTIGERS",1,"Angel Stadium"
662602,2022-09-06,2022,"R","LOSANGELESDODGERS","SANFRANCISCOGIANTS",22,"Dodger Stadium"
662283,2022-09-05,2022,"R","PITTSBURGHPIRATES","NEWYORKMETS",31,"PNC Park"
662282,2022-09-06,2022,"R","PITTSBURGHPIRATES","NEWYORKMETS",31,"PNC Park"
662043,2022-09-06,2022,"R","TAMPABAYRAYS","BOSTONREDSOX",12,"Tropicana Field"
661597,2022-09-06,2022,"R","PHILADELPHIAPHILLIES","MIAMIMARLINS",2681,"Citizens Bank Park"
663458,2022-09-06,2022,"R","BALTIMOREORIOLES","TORONTOBLUEJAYS",2,"Oriole Park at Camden Yards"
663242,2022-09-06,2022,"R","CHICAGOCUBS","CINCINNATIREDS",17,"Wrigley Field"
661925,2022-09-06,2022,"R","STLOUISCARDINALS","WASHINGTONNATIONALS",2889,"Busch Stadium"
662644,2022-09-07,2022,"R","KANSASCITYROYALS","CLEVELANDGUARDIANS",7,"Kauffman Stadium"
661087,2022-09-07,2022,"R","HOUSTONASTROS","TEXASRANGERS",2392,"Minute Maid Park"
662859,2022-09-07,2022,"R","COLORADOROCKIES","MILWAUKEEBREWERS",19,"Coors Field"
663407,2022-09-07,2022,"R","LOSANGELESANGELS","DETROITTIGERS",1,"Angel Stadium"
662205,2022-09-07,2022,"R","SANDIEGOPADRES","ARIZONADIAMONDBACKS",2680,"Petco Park"
662313,2022-09-07,2022,"R","OAKLANDATHLETICS","ATLANTABRAVES",10,"Oakland Coliseum"
662138,2022-09-07,2022,"R","SEATTLEMARINERS","CHICAGOWHITESOX",680,"T-Mobile Park"
662601,2022-09-07,2022,"R","LOSANGELESDODGERS","SANFRANCISCOGIANTS",22,"Dodger Stadium"
661235,2022-09-06,2022,"R","NEWYORKYANKEES","MINNESOTATWINS",3313,"Yankee Stadium"
662285,2022-09-07,2022,"R","PITTSBURGHPIRATES","NEWYORKMETS",31,"PNC Park"
661251,2022-09-07,2022,"R","NEWYORKYANKEES","MINNESOTATWINS",3313,"Yankee Stadium"
662871,2022-09-07,2022,"R","COLORADOROCKIES","MILWAUKEEBREWERS",19,"Coors Field"
662312,2022-09-07,2022,"R","OAKLANDATHLETICS","ATLANTABRAVES",10,"Oakland Coliseum"
663409,2022-09-07,2022,"R","LOSANGELESANGELS","DETROITTIGERS",1,"Angel Stadium"
662582,2022-09-07,2022,"R","LOSANGELESDODGERS","SANFRANCISCOGIANTS",22,"Dodger Stadium"
662137,2022-09-07,2022,"R","SEATTLEMARINERS","CHICAGOWHITESOX",680,"T-Mobile Park"
662065,2022-09-07,2022,"R","TAMPABAYRAYS","BOSTONREDSOX",12,"Tropicana Field"
661596,2022-09-07,2022,"R","PHILADELPHIAPHILLIES","MIAMIMARLINS",2681,"Citizens Bank Park"
663457,2022-09-07,2022,"R","BALTIMOREORIOLES","TORONTOBLUEJAYS",2,"Oriole Park at Camden Yards"
663168,2022-09-07,2022,"R","CHICAGOCUBS","CINCINNATIREDS",17,"Wrigley Field"
661924,2022-09-07,2022,"R","STLOUISCARDINALS","WASHINGTONNATIONALS",2889,"Busch Stadium"
662643,2022-09-08,2022,"R","KANSASCITYROYALS","CLEVELANDGUARDIANS",7,"Kauffman Stadium"
661086,2022-09-08,2022,"R","HOUSTONASTROS","TEXASRANGERS",2392,"Minute Maid Park"
662216,2022-09-08,2022,"R","SANDIEGOPADRES","ARIZONADIAMONDBACKS",2680,"Petco Park"
661923,2022-09-08,2022,"R","STLOUISCARDINALS","WASHINGTONNATIONALS",2889,"Busch Stadium"
663241,2022-09-08,2022,"R","CHICAGOCUBS","CINCINNATIREDS",17,"Wrigley Field"
661219,2022-09-08,2022,"R","MILWAUKEEBREWERS","SANFRANCISCOGIANTS",32,"American Family Field"
661233,2022-09-08,2022,"R","MILWAUKEEBREWERS","SANFRANCISCOGIANTS",32,"American Family Field"
661595,2022-09-08,2022,"R","PHILADELPHIAPHILLIES","MIAMIMARLINS",2681,"Citizens Bank Park"
661252,2022-09-08,2022,"R","NEWYORKYANKEES","MINNESOTATWINS",3313,"Yankee Stadium"
662334,2022-09-09,2022,"R","OAKLANDATHLETICS","CHICAGOWHITESOX",10,"Oakland Coliseum"
663217,2022-09-09,2022,"R","CHICAGOCUBS","SANFRANCISCOGIANTS",17,"Wrigley Field"
662284,2022-09-09,2022,"R","PITTSBURGHPIRATES","STLOUISCARDINALS",31,"PNC Park"
661337,2022-09-09,2022,"R","MIAMIMARLINS","NEWYORKMETS",4169,"loanDepot park"
663456,2022-09-09,2022,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
661594,2022-09-09,2022,"R","PHILADELPHIAPHILLIES","WASHINGTONNATIONALS",2681,"Citizens Bank Park"
661234,2022-09-09,2022,"R","NEWYORKYANKEES","TAMPABAYRAYS",3313,"Yankee Stadium"
661830,2022-09-10,2022,"R","TEXASRANGERS","TORONTOBLUEJAYS",5325,"Globe Life Field"
661085,2022-09-10,2022,"R","HOUSTONASTROS","LOSANGELESANGELS",2392,"Minute Maid Park"
662637,2022-09-10,2022,"R","KANSASCITYROYALS","DETROITTIGERS",7,"Kauffman Stadium"
661650,2022-09-10,2022,"R","MINNESOTATWINS","CLEVELANDGUARDIANS",3312,"Target Field"
661185,2022-09-10,2022,"R","MILWAUKEEBREWERS","CINCINNATIREDS",32,"American Family Field"
662870,2022-09-10,2022,"R","COLORADOROCKIES","ARIZONADIAMONDBACKS",19,"Coors Field"
661850,2022-09-10,2022,"R","SANDIEGOPADRES","LOSANGELESDODGERS",2680,"Petco Park"
662136,2022-09-10,2022,"R","SEATTLEMARINERS","ATLANTABRAVES",680,"T-Mobile Park"
662333,2022-09-10,2022,"R","OAKLANDATHLETICS","CHICAGOWHITESOX",10,"Oakland Coliseum"
661282,2022-09-10,2022,"R","NEWYORKYANKEES","TAMPABAYRAYS",3313,"Yankee Stadium"
663127,2022-09-10,2022,"R","CHICAGOCUBS","SANFRANCISCOGIANTS",17,"Wrigley Field"
662322,2022-09-10,2022,"R","OAKLANDATHLETICS","CHICAGOWHITESOX",10,"Oakland Coliseum"
662636,2022-09-10,2022,"R","KANSASCITYROYALS","DETROITTIGERS",7,"Kauffman Stadium"
663455,2022-09-10,2022,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
661593,2022-09-10,2022,"R","PHILADELPHIAPHILLIES","WASHINGTONNATIONALS",2681,"Citizens Bank Park"
661323,2022-09-10,2022,"R","MIAMIMARLINS","NEWYORKMETS",4169,"loanDepot park"
661841,2022-09-10,2022,"R","TEXASRANGERS","TORONTOBLUEJAYS",5325,"Globe Life Field"
661084,2022-09-10,2022,"R","HOUSTONASTROS","LOSANGELESANGELS",2392,"Minute Maid Park"
661665,2022-09-10,2022,"R","MINNESOTATWINS","CLEVELANDGUARDIANS",3312,"Target Field"
661175,2022-09-10,2022,"R","MILWAUKEEBREWERS","CINCINNATIREDS",32,"American Family Field"
662265,2022-09-10,2022,"R","PITTSBURGHPIRATES","STLOUISCARDINALS",31,"PNC Park"
662869,2022-09-11,2022,"R","COLORADOROCKIES","ARIZONADIAMONDBACKS",19,"Coors Field"
661849,2022-09-11,2022,"R","SANDIEGOPADRES","LOSANGELESDODGERS",2680,"Petco Park"
662088,2022-09-11,2022,"R","SEATTLEMARINERS","ATLANTABRAVES",680,"T-Mobile Park"
663264,2022-09-11,2022,"R","BALTIMOREORIOLES","BOSTONREDSOX",2,"Oriole Park at Camden Yards"
661592,2022-09-11,2022,"R","PHILADELPHIAPHILLIES","WASHINGTONNATIONALS",2681,"Citizens Bank Park"
662325,2022-09-11,2022,"R","PITTSBURGHPIRATES","STLOUISCARDINALS",31,"PNC Park"
661232,2022-09-11,2022,"R","NEWYORKYANKEES","TAMPABAYRAYS",3313,"Yankee Stadium"
661322,2022-09-11,2022,"R","MIAMIMARLINS","NEWYORKMETS",4169,"loanDepot park"
661083,2022-09-11,2022,"R","HOUSTONASTROS","LOSANGELESANGELS",2392,"Minute Maid Park"
662635,2022-09-11,2022,"R","KANSASCITYROYALS","DETROITTIGERS",7,"Kauffman Stadium"
661647,2022-09-11,2022,"R","MINNESOTATWINS","CLEVELANDGUARDIANS",3312,"Target Field"
661176,2022-09-11,2022,"R","MILWAUKEEBREWERS","CINCINNATIREDS",32,"American Family Field"
661839,2022-09-11,2022,"R","TEXASRANGERS","TORONTOBLUEJAYS",5325,"Globe Life Field"
662868,2022-09-11,2022,"R","COLORADOROCKIES","ARIZONADIAMONDBACKS",19,"Coors Field"
662323,2022-09-11,2022,"R","OAKLANDATHLETICS","CHICAGOWHITESOX",10,"Oakland Coliseum"
661848,2022-09-11,2022,"R","SANDIEGOPADRES","LOSANGELESDODGERS",2680,"Petco Park"
662120,2022-09-11,2022,"R","SEATTLEMARINERS","ATLANTABRAVES",680,"T-Mobile Park"
663130,2022-09-12,2022,"R","CHICAGOCUBS","SANFRANCISCOGIANTS",17,"Wrigley Field"
661420,2022-09-12,2022,"R","MIAMIMARLINS","TEXASRANGERS",4169,"loanDepot park"
661419,2022-09-12,2022,"R","MIAMIMARLINS","TEXASRANGERS",4169,"loanDepot park"
662970,2022-09-12,2022,"R","CLEVELANDGUARDIANS","LOSANGELESANGELS",5,"Progressive Field"
662782,2022-09-12,2022,"R","DETROITTIGERS","HOUSTONASTROS",2394,"Comerica Park"
663085,2022-09-12,2022,"R","CINCINNATIREDS","PITTSBURGHPIRATES",2602,"Great American Ball Park"
661799,2022-09-12,2022,"R","TORONTOBLUEJAYS","TAMPABAYRAYS",14,"Rogers Centre"
662423,2022-09-12,2022,"R","NEWYORKMETS","CHICAGOCUBS",3289,"Citi Field"
663324,2022-09-13,2022,"R","ARIZONADIAMONDBACKS","LOSANGELESDODGERS",15,"Chase Field"
662029,2022-09-13,2022,"R","SANFRANCISCOGIANTS","ATLANTABRAVES",2395,"Oracle Park"
663158,2022-09-13,2022,"R","CINCINNATIREDS","PITTSBURGHPIRATES",2602,"Great American Ball Park"
663106,2022-09-13,2022,"R","CINCINNATIREDS","PITTSBURGHPIRATES",2602,"Great American Ball Park"
661840,2022-09-13,2022,"R","TORONTOBLUEJAYS","TAMPABAYRAYS",14,"Rogers Centre"
661798,2022-09-13,2022,"R","TORONTOBLUEJAYS","TAMPABAYRAYS",14,"Rogers Centre"
662965,2022-09-13,2022,"R","CLEVELANDGUARDIANS","LOSANGELESANGELS",5,"Progressive Field"
662787,2022-09-13,2022,"R","DETROITTIGERS","HOUSTONASTROS",2394,"Comerica Park"
