"park_era_half_id","park_era_id","half","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","half_effect","half_se","delta_overall","delta_half","pf_index_overall","pf_index_half","component"
"venue_3289__base__1H","venue_3289__base","1H",12988,"3289","Citi Field","NYM",-0.00571643068943441,0.00254376125357651,-0.000216389762132143,0.00154014435212034,-0.00571643068943441,-0.00593282045156655,-63.3869319842055,-69.5717807593178,"bacon_resid"
"venue_2680__base__1H","venue_2680__base","1H",22602,"2680","Petco Park","SDP",-0.00653461408845846,0.00221282596436713,0.00037343272542327,0.00150365850352339,-0.00653461408845846,-0.0061611813630352,-86.7722370162475,-76.0987887363305,"bacon_resid"
"venue_1__base__2H","venue_1__base","2H",19937,"1","Angel Stadium","LAA",-0.00526229650433454,0.00219833906439451,-0.0010317254132214,0.00150324065169951,-0.00526229650433454,-0.00629402191755594,-50.4068758541178,-79.8956353746256,"bacon_resid"
"venue_3313__base__2H","venue_3313__base","2H",19849,"3313","Yankee Stadium","NYY",-0.00625490915390351,0.00221434482734123,-0.00011638192426364,0.00150498661506021,-0.00625490915390351,-0.00637129107816715,-78.7777149795781,-82.1041413069366,"bacon_resid"
"venue_3313__base__1H","venue_3313__base","1H",22046,"3313","Yankee Stadium","NYY",-0.00625490915390351,0.00221434482734123,-0.000137114708038341,0.00150367077868648,-0.00625490915390351,-0.00639202386194185,-78.7777149795781,-82.6967254064344,"bacon_resid"
"venue_2395__base__2H","venue_2395__base","2H",10322,"2395","AT&T Park","SFG",-0.00598397023916135,0.0028333714911397,-0.00057601865791584,0.00155946882847819,-0.00598397023916135,-0.0065599888970772,-71.0337431832138,-87.4974993967682,"bacon_resid"
"venue_2680__base__2H","venue_2680__base","2H",19339,"2680","Petco Park","SDP",-0.00653461408845846,0.00221282596436713,-0.00063826513530469,0.00150556196289149,-0.00653461408845846,-0.00717287922376316,-86.7722370162475,-105.015121066721,"bacon_resid"
"venue_2394__base__2H","venue_2394__base","2H",15251,"2394","Comerica Park","DET",-0.00753225571824726,0.00249042033936525,0.000150772326271783,0.00153318933487124,-0.00753225571824726,-0.00738148339197548,-115.286814375191,-110.977442118968,"bacon_resid"
"venue_2889__base__1H","venue_2889__base","1H",23514,"2889","Busch Stadium","STL",-0.0075833882347305,0.00218360901943562,8.1776188050756e-05,0.00149880705211247,-0.0075833882347305,-0.00750161204667974,-116.748283156448,-114.410957436804,"bacon_resid"
"venue_3289__rf_in_362__2H","venue_3289__rf_in_362","2H",5853,"3289","Citi Field","NYM",-0.008417970681357,0.00320357222945895,0.000548882066034955,0.00158197970436031,-0.008417970681357,-0.00786908861532205,-140.602305508929,-124.914166937362,"bacon_resid"
"venue_2889__base__2H","venue_2889__base","2H",20616,"2889","Busch Stadium","STL",-0.0075833882347305,0.00218360901943562,-0.000389112926545867,0.00150042334198369,-0.0075833882347305,-0.00797250116127636,-116.748283156448,-127.869902698032,"bacon_resid"
"venue_2394__base__1H","venue_2394__base","1H",14854,"2394","Comerica Park","DET",-0.00753225571824726,0.00249042033936525,-0.000456036785156149,0.00153354951995449,-0.00753225571824726,-0.00798829250340341,-115.286814375191,-128.321250590139,"bacon_resid"
"venue_14__base__2H","venue_14__base","2H",14627,"14","Rogers Centre","TOR",-0.00805342241895797,0.00258279408274731,8.76042712206825e-06,0.00154102320443783,-0.00805342241895797,-0.0080446619918359,-130.182792811322,-129.932402421215,"bacon_resid"
"venue_14__base__1H","venue_14__base","1H",12420,"14","Rogers Centre","TOR",-0.00805342241895797,0.00258279408274731,-0.000335146536256793,0.00154327733210459,-0.00805342241895797,-0.00838856895521477,-130.182792811322,-139.761945835138,"bacon_resid"
"venue_3289__rf_in_362__1H","venue_3289__rf_in_362","1H",8258,"3289","Citi Field","NYM",-0.008417970681357,0.00320357222945895,-0.000890042451591607,0.00157746422841638,-0.008417970681357,-0.00930801313294861,-140.602305508929,-166.041484850337,"bacon_resid"
"venue_10__base__1H","venue_10__base","1H",18927,"10","Oakland Coliseum","ATH",-0.0118619667785864,0.00229996554407924,-7.80637477148457e-05,0.00151408545511013,-0.0118619667785864,-0.0119400305263012,-239.038547748675,-241.269764557075,"bacon_resid"
