"player_id","player_name","team","tbf","ip","gs","siera","xfip","k_minus_bb_pct","contact_pct","csw_pct","balls","pitches","ball_pct_raw","stuff_plus","pitching_plus","start_ip","relief_ip","start_ip_relief_ip_raw","ip_per_gs","ball_pct","start_share","start_ip_filled","relief_ip_filled","lookback_season"
621121,"Lance McCullers Jr.","HOU",274,55.3333333333333,13,4.93850931735352,5.12392127118277,1.56410256,0.75929978,0.28247602,474,1147,,101.796437633692,92.9781296973046,51.3333333333333,4,,4.25641025641026,41.3251961639058,0.927710843373494,51.3333333333333,4,2025
621363,"Colin Poche","- - -",52,9.33333333333333,0,7.17601908490102,7.42541800513743,0.78571429,0.81927711,0.24590164,115,244,,95.289720038925,77.4338038026798,,8.39999981224537,,,47.1311475409836,0,0,8.39999981224537,2025
685107,"Anthony Veneziano","- - -",117,25,1,3.95617982143774,4.17520637781374,2.27272727,0.76824034,0.26915114,172,483,,100.409389417603,101.616503632049,2,23,,25,35.6107660455487,0.08,2,23,2025
674384,"Eduarniel Nunez","- - -",60,12.6666666666667,0,5.98245674176905,6.66154484724983,1,0.7027027,0.272,104,250,,109.712016296296,83.1002651851852,,12.6666666666667,,,41.6,0,0,12.6666666666667,2025
801139,"Payton Tolle","BOS",74,16.3333333333333,3,4.01259170977586,3.97705313048882,2.375,0.72392638,0.25,110,304,,119.134473684211,108.545197368421,10.3333333333333,6,,5.44444444444444,36.1842105263158,0.63265306122449,10.3333333333333,6,2025
687424,"Anthony Maldonado","ATH",33,6,0,5.16915870228794,5.87136894444348,1.4,0.69642857,0.27131783,55,129,,94.1814925373134,79.1280597014925,,6,,,42.6356589147287,0,0,6,2025
669684,"Chris Murphy","BOS",148,34.6666666666667,0,4.59232518723464,4.85755298674642,1.5,0.744,0.26889279,227,569,,99.3515972222223,93.1554513888888,,34.6666666666667,,,39.8945518453427,0,0,34.6666666666667,2025
676661,"Max Lazar","PHI",170,41.3333333333333,0,4.5727147536845,4.57574681221299,2.16666667,0.80067568,0.26780186,236,646,,89.1900869565217,95.9934202898551,,41.3333333333333,,,36.5325077399381,0,0,41.3333333333333,2025
656186,"Dan Altavilla","CHW",120,29,0,4.78637854897612,4.92830024288387,1.4,0.78846154,0.24342105,180,456,,97.6028820960699,86.5935371179039,,29,,,39.4736842105263,0,0,29,2025
448179,"Rich Hill","KCR",43,9,2,7.31554004958652,6.79726214740011,0.5,0.82089552,0.26315789,71,171,,88.974375,79.0277083333333,9,,,4.5,41.5204678362573,1,9,0,2025
801434,"Paul Gervase","- - -",39,8.33333333333333,0,5.6673856468459,6.33527629091491,1.33333333,0.68852459,0.30147059,53,136,,95.4507352941176,78.4817647058824,,8.33333333333333,,,38.9705882352941,0,0,8.33333333333333,2025
500743,"Miguel Rojas","LAD",28,5,0,6.85556451930959,8.01861494779587,0,0.94444444,0.13043478,26,69,,43.2620253164557,43.9425316455696,,5,,,37.6811594202899,0,0,5,2025
593833,"Wander Suero","ATL",32,6.33333333333333,0,4.72662630867958,5.98396979156712,1.75,0.72463768,0.26760563,53,142,,106.652765957447,104.201985815603,,6.33333333333333,,,37.3239436619718,0,0,6.33333333333333,2025
